binAges,band1_med,band1_lo,band1_hi,band2_med,band2_lo,band2_hi,band3_med,band3_lo,band3_hi,band4_med,band4_lo,band4_hi,band5_med,band5_lo,band5_hi,band6_med,band6_lo,band6_hi
7200.0,0.5055400046856562,-0.2036291856674087,2.1539501359337025,0.8802988311423781,0.031016759346581557,2.3086976530591192,0.24219605439631026,-0.0681751101326216,0.5968841127412665,0.32818246990322,-0.0781399968351166,1.8628994618498378,0.8441296058136281,0.5012580635000312,3.0528116254303312,0.8833008246908896,0.503371545807597,3.628696918594487
7300.0,0.4787877671974853,-0.29887213934264306,1.8982608444407163,0.8480741861525335,0.056105687067164935,2.0361365378646625,0.2204934532987471,-0.09324528168789153,0.5976785538380613,0.34564325575841903,-0.07011268330742354,1.685986945191577,0.8429661292336159,0.4847514510034378,2.920283565736294,0.864476486376195,0.5211997840359105,3.6644630891696695
7400.0,0.45696862810444855,-0.36060698251246653,1.8702173468917085,0.8526762333923218,0.037856520961384095,1.9106690176803083,0.22261925591195997,-0.10862789822239599,0.5752092245765383,0.3393045988756,-0.21540136555397912,1.4481656597722259,0.782618174872352,0.4344888242712489,3.138487886023349,0.8711740096533855,0.5270554539589332,3.9292435105553984
7500.0,0.36982086071869247,-0.5858814659097877,2.0270719604539424,0.875911785818823,0.031898870979632704,1.7962321226697016,0.20354852596064732,-0.14421670965725064,0.5351148315850408,0.26373899459837646,-0.24999218477494456,1.1896355254478743,0.7968975312584521,0.4169995844906287,3.140103660477349,0.9032521352810601,0.48512179867016936,3.862200670085806
7600.0,0.3758195162917005,-0.6715942814168178,1.847191401036604,0.8414252903885711,-0.07565565611836984,1.7487868727037759,0.17677107021549598,-0.19534419347716314,0.5659348871932844,0.272096683846221,-0.2520024851330785,1.3583357056142904,0.8076320073434915,0.41331361447338566,2.915656965713339,0.9126424185671915,0.49198475954775267,4.146286848246535
7700.0,0.34407858394947305,-0.5066281943040176,2.2201380827199557,0.8269915779541146,-0.05685893585007426,1.7862647612844162,0.1617529737747443,-0.16771281956258816,0.5189238106692412,0.2841865209986838,-0.3050893487995041,0.953294274558083,0.7746320477328454,0.3934364999053736,3.0546761501667055,0.89088453721843,0.4933212647185351,4.079684121378216
7800.0,0.337195501121671,-1.1619971863253133,1.8048001212883211,0.8344497415673515,-0.07211011780708992,1.8148199894064811,0.1658165535906835,-0.2043507780503067,0.49264760143348796,0.27509763031146284,-0.1751998330518433,0.9573119922217377,0.77186446767434,0.3585630958990359,2.925532882973784,0.9058308124252825,0.4933110712854718,3.7264088952503664
7900.0,0.3053761940535412,-1.4982792644515566,1.6738075290141732,0.795703719628975,-0.09347115407165765,1.7144498955055332,0.1520109686315885,-0.17677624892723215,0.4552889914514941,0.25799118177658253,-0.2569620110645864,1.0849764161352546,0.693348712539682,0.3460637472965413,2.709229275827709,0.897222948887862,0.4766612943322802,3.8118938340442345
8000.0,0.2833166240202145,-1.206892051587631,1.5585604380873754,0.8242229374106465,-0.006277021599719449,1.7342599060692259,0.1492258148195545,-0.2196267258562989,0.453030375261389,0.25362734848311996,-0.19209939086042518,1.0603380856441023,0.675172313002165,0.31732835985320185,2.5443747829442556,0.8282671528533555,0.4581759472972748,3.688892814487066
8100.0,0.374878185445733,-1.2093784325204813,1.7685941296881242,0.801176644220554,0.016617908802974625,1.6908362636842988,0.13370399184853848,-0.18462138135029282,0.4284536487044689,0.2527744503109321,-0.25282655725589337,0.844910769548952,0.656606326929861,0.28662089876642155,2.4753062880841754,0.7743461756725254,0.4430600766747175,3.2486242220056254
